,Pt3,Pt4,Force(100),Elasto(90),RopeAngle(100),Inclino(80)X,Inclino(80)Y,Inclino(81)X,Inclino(81)Y,Inclino(80)X_0_5,Inclino(80)Y_0_5,Inclino(81)X_0_5,Inclino(81)Y_0_5,Inclino(80)X_5_10,Inclino(80)Y_5_10,Inclino(81)X_5_10,Inclino(81)Y_5_10,Inclino(80)X_10_20,Inclino(80)Y_10_20,Inclino(81)X_10_20,Inclino(81)Y_10_20
BK08 M03,-7.924942385724332,-7.856858320806219,3.3522975860834,-52.993037752576164,9.617270118827914,-0.014568438103414424,-0.06182734737749816,-0.04788274481935654,0.008348390659698494,-0.0007391342860808254,-0.001954258087816912,-0.0022771243823904233,0.0006308965061678683,-0.0015962033821712868,-0.0060990677079403735,-0.006500588641538996,0.00045080375146009126,-0.0034258644278289284,-0.006149631697493885,-0.005755766685277898,0.0007307240381988974
BK08 M04,-9.060852375808969,-9.052332527275471,3.9002989796431047,-56.89996448592688,12.075270614286847,-0.009922527479051544,-0.059490658048501295,-0.04858983497173045,0.006240847146228908,8.416143182689185e-05,-0.0021694508010334456,0.0005541671724049857,0.0026434671578776546,-0.0026357952439901616,-0.0003248638820012149,-5.5589174995365806e-05,0.001665790894277708,-0.002937554249863044,-0.0005835755515821337,0.0011106389734593524,0.0018631417385991543
BK09 M02,6.676860880810066,6.537268597378531,3.4533704589707908,-44.45482579689916,13.536643634487207,-0.048513431246186615,-0.0009976598931549523,0.03669758992576572,-0.006932572520241514,-0.0002970240779149496,0.001699872840621622,0.0027707341676951915,7.822575656619448e-06,-0.0004342442696338184,0.0030535029434775166,-0.0009359554481814909,-0.001648327537021089,-0.0025804543913549934,0.0008665768256441854,0.00044675128058938626,-0.002250873586955908
BK09 M03,5.85028376137363,5.75266763778183,3.0774993672435027,-38.490962788234796,14.41759737869533,-0.03906707717879105,-0.002489858940879512,0.036495786318779706,-0.0021092133622727096,-0.00015878271055554363,-0.000476436422238814,0.0007667379716611386,0.0007094759870532083,0.0016054691294098262,0.0010398766736155654,-0.0017794784965110525,-0.0003929164045845195,0.0008724079017609664,3.203025386348461e-06,-0.0009022569731044374,0.000532051614589796
BK09 M04,7.443819768517241,7.2729509914960255,3.4724901719655143,-48.565929957866324,9.577313400691592,-0.05542083994013925,-0.005382852899140305,0.04668149666726757,-0.00378772923633976,-0.0005345382453576841,-0.0007609900439392842,-0.0018145208606486494,-0.00032795549833119846,-0.0013636589525898072,-0.0007081470089825257,-0.00114360039741428,0.0010369469406570438,-0.0010813998507629163,-0.0005362689882930607,0.0008556122091946733,-0.0009698330281870703
BK10 M02,-5.958153838354039,-5.8216374823278025,3.4949353332486814,,-0.17713676860660152,0.026173197654836534,-0.0010889138107449063,-0.041265928854192106,-0.0021471215462351002,-0.0015632590266750881,-0.0005462783510619938,0.0006745382781288161,-0.002476116083308764,-0.0006188380737701005,0.0012335526430672977,-7.358424951911897e-06,-0.0035892617654580583,-0.0013874702801397927,0.001882858096684354,-1.8162997841424272e-05,-0.00401730608573202
BK10 M03,-5.780162819036668,-5.65178822790785,3.5959698406586673,-45.899371651958134,5.867835942114901,0.027345911019052403,-0.0006234511713174947,-0.04122750766319401,0.0016742983333020627,0.001826325118475801,0.0006219424588066256,-0.0005418479249260855,0.00030305151812756205,-0.0010632976413461747,-0.0004123178540439982,-0.0009691151859979892,-0.0006461918543451335,0.0009212109147419755,0.0007192750605331343,-0.002747012878547677,-0.0007977938629180388
BK10 M04,-4.8383463432963225,-4.709810433043013,3.34234755017314,,4.150426281462446,0.017273945449625492,-0.0005836208322791863,-0.028301711718246747,-7.36844996500511e-05,-0.0007189189627968105,0.0022178868064336517,0.004513422536865369,-0.00235173749604473,-0.004252018701688722,0.002544266216361853,0.004191213832458035,-0.0021902252687499087,-0.0032734770915957014,0.002006431750408458,0.00655727541577105,-0.0034747218234825765
BK11 M02,-11.961357636199367,-12.282961155711549,7.470600920476075,-62.343906280918446,9.841941301663988,0.05011015078489174,0.0013951518468551945,-0.05038067429328567,-0.006890099637589175,0.0008321768253344732,0.0005205377672738257,0.000507633210229554,-0.001584983498986933,0.0022828846747883743,-0.0005087695694328707,-0.0008726241458385941,-5.2731945605487894e-05,,,-0.0016635847207178483,-0.0011033774756608358
BK11 M03,-11.642738641646249,-11.51908495222651,7.386028350913881,-60.720041976691434,0.6278294698036009,0.04631155586814987,0.007328508020558576,-0.03837377004579525,-0.0029602133727249995,-0.0009288983586596359,-0.0018516005826183896,0.0017454837928400813,-0.0005710667112764855,-0.0013293097005703072,-0.002806758221565764,0.0013164798463685555,-0.0012385447793469785,0.0007646725363325994,-0.0011596907621826457,0.00047778200871066565,-0.0016721900028979315
BK11 M04,-11.267625195495533,-11.476905630031343,6.795199208112709,-59.14578393890966,13.046427127679715,0.045964870565194986,0.008642927367140965,-0.037064356042611685,-0.0016769097347920986,-0.0006850565473866274,0.0010283193523553192,0.0012238076730990688,-0.0024172469268725033,-0.0008024469637663127,0.0010236718290014648,0.0016370214812035978,-0.0015913658963717717,-0.001349469450942057,0.0013489507816701314,0.0028829870448755074,-0.00076486380286584
BK12 M02,-8.840934751510815,-8.722336611519914,,-71.02033901974326,,0.06655717603858238,-0.010731496127646878,-0.08254628080160364,0.004235267383889698,0.0032377342477493383,-0.005596914620666286,-0.004099230258331753,0.006048490353171913,0.006069781270181266,-0.007246672550754196,-0.00660550058961542,0.005952874133863212,0.009734271778010471,-0.004083841514486868,-0.010123037233948352,0.003034191577523774
BK12 M03,-9.432568735604585,-9.284596565043783,3.2642348012482745,-72.96681040845341,10.696973320286656,0.07203149296812869,-0.011178835929778108,-0.094908981689891,-0.0038250815058309714,0.004607934370191538,-0.0018161790978645038,-0.006955526628990975,-0.0015930637371614116,0.010528375408630782,-0.0018861943988632498,-0.012963602507634665,-0.008747709935865775,0.010432867269290092,-0.0009693410137094815,-0.012653389387435517,-0.012246986298248627
BK12 M04,-7.375326281820104,-7.246388863383212,,-56.346910696165054,,0.05335218817980624,-0.009534082978548372,-0.07807645272991232,-0.006492701268914093,0.001751528323910037,0.00165879182388983,-0.0009752500012634463,-0.004985590596121256,0.0049407578468337685,0.0034412125023869007,-0.00855589427127123,-0.011406005495083704,0.004307375636029812,0.0012217544464234933,-0.008542197238818855,-0.009420255240287992
BK13 M02,20.85022624881756,20.380712539153528,6.932990186485002,-89.30289025657443,4.567927343580422,-0.13513506797164382,0.00958750784244034,,,-0.009273167604144258,-0.0032336648960397726,,,-0.01740200184298198,-0.00749180557059067,,,-0.006958755600079987,-0.004534580421328148,,
BK13 M03,21.585199470985746,21.074835477909215,8.349631379630505,-92.27895680530115,7.608439367385663,-0.14517242451513102,-0.010179101066827767,0.1315834393836178,0.022269300652929383,-0.0005862879322462645,-0.0009697833868167482,-0.003591762546142219,0.00043345375416928717,0.0007923139725500739,0.000665184359126998,-0.005941078027766226,-0.00014812866775266604,0.00035287280472608823,0.0015622033335791607,-0.006095424223483985,-0.0007003989086983976
BK13 M04,22.335326162499484,21.876777918217293,7.794972958851713,-90.72079253354026,14.540230459644702,-0.14695651802163107,0.007228232259922201,0.144240196223994,0.010504028717701779,0.0002474100730884985,-3.707384875049622e-05,0.00043968710211715373,0.0011100976478455311,-0.0011224815906780224,0.007372746627736803,-0.0001673297793177083,-0.0032782876026977046,0.0004131492717464536,0.006746149024556733,0.0022189485190609033,-0.0028494118178439233
BK14 M02,-6.407801675544129,-6.200962302101888,2.7868088891804743,-43.98250493759124,9.650959409538588,0.02476421681911669,0.004055775846468356,0.010799227285267866,-0.03167242308020764,-0.002509423517235749,0.0023061310334652,0.0032234383573878102,0.0034585830264569103,-0.0009527326024920151,0.003934076608215204,0.00610906915632619,0.002944859270797816,0.00048011800671931236,0.0070241924139902295,0.00906645742473569,0.0032720535506758496
BK14 M03,-4.930295314709818,-4.624550066240995,2.8540873412678507,-32.90690176580468,-7.429459437648309,0.020223311414308307,-0.0008149173252441176,-0.00015587827218310573,-0.023621523953467845,0.006976131808199792,0.0008247278591767642,0.00014817103016168267,-0.001684964148922445,0.009345657708466229,0.008024568224864663,0.010695629243022092,0.0019476341703010163,0.006829983916896314,0.005368835417245877,0.007222174062603842,0.002454222164523292
BK14 M04,-16.86718443678786,-16.203548184730884,,-98.00047737186335,,,,0.0043800651319479715,-0.08659283934584426,,,-0.006371339664690438,0.0010332933176436106,,,-0.002959375592676945,0.002378089832667343,,,-0.0030163488959981328,-0.0017569360419051156
BK14 M05,-19.33429362864103,-18.526716142573285,9.321987653685234,-118.73043253732442,3.826781232099744,0.08684748077493167,0.00640658626746804,0.018130744920865013,-0.10976535589003672,-0.0021537697654894308,-0.00037486804617011123,-0.0008617933308223221,0.0014004386046687126,-0.0007552178937005916,-0.0008164885090927923,-0.001114819438973588,-0.000660671144625618,0.0001615365682134048,0.0004108369348815346,-0.0014817366140866216,-0.002933317673918565
BK16 M02,-11.424481345719865,-11.395151807644087,,-86.68131617440298,,0.07958636945731905,0.02454652865964717,-0.09021411173774463,-0.02363742875396562,-0.003657503108385308,-0.010097556211875533,0.006020583014906111,0.010367912337493608,-0.005603042556361007,-0.012435441521231327,0.008365510263502483,0.009030603248511937,-0.002996030664513473,-0.005449985995407387,0.004495422521504334,0.004280064412801485
BK16 M03,-9.377631852126012,-9.345411337049683,,-73.05970903527044,,0.06297576244816533,0.01971352975988117,-0.07500263450640178,-0.024252724983464813,-0.0019272976421424379,-0.0031356576908351326,0.0031371272673051216,0.00017872453998681807,-0.006032068270043183,-0.006121112812011733,0.007558704330707774,0.00404909967716758,-0.003420484715769696,-0.004429224984690885,0.0066118716782523936,0.001840872200824345
BK16 M04,-9.361478976086014,-9.392291382626462,2.669394450415755,-70.32201938416046,8.493195813212676,0.06483334463525137,0.03546106815173193,-0.08525771761813662,-0.030643212088365904,-0.0010844745091112226,0.0024860786424177163,-0.0012830233173016063,0.0037829837164413916,-0.002103568577821194,-0.002673144353904696,-0.004792549568497736,0.0032437847377953756,0.004212201057998284,0.001406813732715279,-0.008224283560605948,0.0009090406994917502
BK21 M02,32.5068567577186,32.75949470981915,13.507568307820682,-177.12934886137424,8.953297784283324,-0.13987894985641586,-0.0030089321423236,0.15399868202088987,0.019001235838772022,9.471552631415519e-05,0.0002334163079251042,0.0014402370019591941,-0.001329006819036915,-0.0006121530102543074,0.00038124382151083177,0.0006366383958951404,-0.002209984766371254,-0.0011807238871706257,0.0005749048539556453,0.0004011686678310858,-0.0022871573911735594
BK21 M03,5.931711984882498,,13.515500502056991,-176.88276929815,7.176435996771402,-0.14239311758315468,0.0021844833748078584,0.1595335345858203,0.01869306914102896,0.00023682690698470776,0.0002940239900399065,-0.0003205998183674292,-0.0014778577983237664,0.0004615579455198124,0.0019420172733605509,-0.0019399800497214255,-0.0018906513585698636,0.001558844237794411,-0.00018973375012228802,-0.0018546758984080989,-0.0010895880730791246
BK21 M04,37.30465222893122,37.56508312667271,13.021823148772663,-167.2057915286174,5.75310270409952,-0.1339970608826683,-0.0063753126341312945,0.15238768102288247,0.02280082342534068,0.000796631969736317,-0.0024503712494793684,0.0009266935251745127,-0.0005694727408295819,0.0003899483549256365,-0.003121039872875035,-0.0031086075308139156,-0.0011517065647948558,-0.00044900877712127546,-0.0020107394376748886,-0.0007820087885189408,-0.0005900202165990061
BK24 M02,25.02262387310109,24.62147742189089,15.294450535114771,,-26.691834510679676,-0.08861140258915295,0.0040399750688657095,0.11476564835493418,0.004546435533049783,0.0027014303559712376,-5.4211871161518655e-05,0.00020689938909046425,-0.00203010754095027,0.0020500339911022026,-0.0005474037841279982,-2.9952181389119542e-05,-0.0031571767546135967,-0.0013246190244900994,0.0005892725275512249,0.004694941653468543,-0.0027349851163247087
BK24 M03,8.475840879813333,8.308681600710388,,-43.094713791455376,,-0.028371624527932817,0.0011953439641000758,0.03426095552120795,0.0024862441171616943,-0.0018710521904962184,-0.0004154284700223053,-0.0021136844111238,-0.00010664537690988383,-0.0009315250787902882,0.0010288341359875925,-0.0009697406565899437,-6.355486327782512e-05,-0.003268699549047374,0.001257551721980715,0.001998822701430538,-0.0008203894064304321
BK24 M04,4.929690277622021,4.82566501729834,,,,-0.011806112358041227,0.0007802700665273505,0.019543143643644435,0.00098000666202747,0.0012752123218810645,0.00013690297501123104,0.0004982256894016123,0.0014989125547550156,0.00048079995262627557,0.001729190951748306,0.0020657628008459044,-0.0005533682669498558,-0.00028174134376518733,0.000535461112741202,0.0028653720002044395,0.001517553582733703
