,Pt3,Pt4,Force(100),Elasto(90),RopeAngle(100),Inclino(80)X,Inclino(80)Y,Inclino(81)X,Inclino(81)Y,Inclino(80)X_0_5,Inclino(80)Y_0_5,Inclino(81)X_0_5,Inclino(81)Y_0_5,Inclino(80)X_5_10,Inclino(80)Y_5_10,Inclino(81)X_5_10,Inclino(81)Y_5_10,Inclino(80)X_10_20,Inclino(80)Y_10_20,Inclino(81)X_10_20,Inclino(81)Y_10_20
BK07 M05,15.454159130172533,15.12834780894055,6.811000001998395,-16.49745358443539,6.968007813306723,0.0015025204811056456,-0.03137555249140808,-0.04310850865170645,-0.008218703599313032,-0.000704694627906301,-6.502401568171701e-05,-0.000898940606134242,-0.005197113242997869,-0.0008487802907621831,-0.0005544026179370525,-0.00011079954223749786,-0.0058019007529497915,-0.00212196707322071,2.7775371236126947e-06,-0.002146879871715157,-0.004467148774481936
BK08 M02,6.813683764453909,7.8421793869074,,,,0.0008301855239653154,-0.04613601138009444,-0.0403110457231221,0.0037565204483877273,0.0014769968245273355,4.312752818448615e-05,0.0003277061306121969,0.0009866278854362832,-0.0004484058812203359,-0.00043772894964492755,0.0018421577237516713,0.0006410088940767341,0.0005816784768483054,-0.000637894644855461,0.0015150487056494518,0.0012020222729731624
BK08 M03,7.724952452302909,7.395028524006004,3.2364416461086947,-47.533649367883314,8.3011605959224,0.01594361497961823,-0.0584922909059883,,,0.005322589216085254,-0.002873038619478105,,,0.014872409542048987,-0.006938393538691525,,,0.013594128608889353,-0.010662179959514347,,
BK08 M04,7.251596294405023,6.241022853340304,3.169771814039364,-39.14643114901677,13.97331400738575,0.010060327332640883,-0.041106745176085216,-0.044782144195822174,-0.008377335010588769,0.002529215153803505,0.004183864038883709,0.0005460885467970767,-0.002059912377447063,0.002671853654740407,-0.00016328432819806934,0.0014901514910278402,-0.0023827849010713328,0.0035346181984040334,0.00021189810441710444,0.0007320119543899495,-0.0024209843024514317
BK08 M05,7.618394941251278,7.492868666219514,2.99440957692562,-40.427634422688676,11.92145392722217,0.0220728933476129,-0.044784082676786977,-0.045215740750821055,-0.012393116280115891,0.001741933348578565,0.002497217900541244,-0.0028145980037486682,-0.0022668201522183973,0.011830628981509465,-0.0015123407488111323,-0.003484038636984014,-0.0039154295811054595,0.01861396925485064,-0.001273051326889172,-5.69945073853015e-05,-0.007726374290225038
BK09 M02,6.934177274315472,6.901720029319333,3.1681366052906403,-41.587830063050184,-0.6754294919156344,-0.04258330606437108,0.0031380488592822053,0.04126192937417391,-0.004865652925596725,-0.00041556435324974374,0.0017006029599538387,-0.0011532668886772759,-0.001230691932018569,-0.00021198566703779312,-0.00018790053476073167,-0.0018173111928786916,-0.00281618963591206,-0.002572550818460852,0.0013794606671062993,-0.0005788344538584524,-0.0026183912239698686
BK09 M03,4.407692729600595,4.376977435298671,2.7045993835062307,-35.87689950778312,10.989020498474513,-0.037413755535237306,-0.007582616940713918,0.03521398558123027,-0.0008939033425549506,-0.001262652611660155,0.0041129858440554605,-0.001097304266472395,-0.0009963746372598135,-0.0007228043801422176,-0.0038704003028655174,-0.0020134781422760286,-0.0005249606874225187,-0.002049043944977777,-0.004155027050575407,-0.00034844488658313097,-0.0006026300006848326
BK09 M04,7.236143396601165,6.026077058870669,3.031991617326286,-46.90227937703958,7.565987605977183,-0.059500596991684834,-0.0029120090617957266,0.04888459357441417,-0.00583064656208322,0.00020865219231977727,-0.0030615707445960454,0.001287563890264534,0.00039350875567533024,-0.002104917879985596,-0.0047388015199421,0.0020716637289992816,0.0009247893031681942,-0.0067868246723538405,-0.01060707362536733,0.0012639145547213933,0.0008266295489744403
BK10 M02,6.492748255707599,6.3736814635036225,,-47.99938039758622,,0.025663056028791598,-0.004353951959037435,-0.04001341492909831,-0.00540772694102329,-0.00036204708856893105,-0.0019783039980553127,-0.0011773065752611288,-0.0008847139971019939,-0.0005975329387160715,-0.0039987342474522335,-0.0006716862872942067,-0.0018040317188828124,-0.00011068337403337941,-0.003440483414260245,-0.0031905601808373367,-0.001689312657656696
BK10 M03,6.455820204180944,6.290141870117917,2.8741939576482065,-46.31038581647586,12.536397575887982,0.02742917534167009,0.0019476242012617102,-0.04239081885142278,-0.001442962065438425,0.000679285208481336,-0.0004931342987549693,0.0009550349055363656,5.264949539593303e-05,0.00043459389762940325,-0.0006246107542984784,0.0005713172778294002,-0.001035762498908851,0.001878527186105142,-0.00046586114258919233,-0.0012622718383206982,-0.0010385202487427987
BK10 M04,5.43920220128493,5.330942637179412,2.895700134601023,-40.378808845953635,10.87301802768728,0.017841182418764753,0.0016367302085590796,-0.03745344867904781,-0.004124756835112004,-0.002755507193378509,-0.00039608950768511093,-0.00048116721423249037,0.0001488904940689531,-0.0028343189993550086,-0.0016447966537239192,-0.0025230177985917975,-0.00035878321823000004,-0.0031197790868470626,-0.0007162978822100696,-0.0035745251095733203,-0.0009063083883050322
BK11 M02,15.215591535426189,15.612999480104342,7.604947268593297,-79.96311400458521,12.756962208849101,0.06155813533418231,0.0091039828225809,-0.0533533605548634,-8.94429361475841e-05,-0.0020830998288131567,-0.00010613912134754462,-0.00022134089254430698,-0.000970500236097073,-0.002782176251666874,0.0002620318361722454,2.9489470401193287e-05,0.0015424510886283824,-0.0006994471084038172,-0.0006159562639052653,0.0001825036716100929,0.000364614191502115
BK11 M03,0.38103325772238483,0.3348478627719121,6.855736058897756,-73.78912869508358,2.532613111042023,0.06026855760687124,0.007685911368447941,-0.05247264798688009,-0.003792958584015356,0.0009300257240877253,-0.0009964731969344261,0.00020554265141281151,0.0002638975776881138,0.0030460716163806163,-0.0010691494431582836,-0.0008653889007468329,-0.0004120250239324379,0.013815644386796652,0.001136541188790767,-0.010931437098905762,-0.0011706505547373627
BK11 M04,16.010877990440736,16.323489171895762,8.043284174368209,-81.38221457977508,-10.335021330335788,0.06477282707186033,0.008943218970240838,-0.05953410294593817,-0.0025931888329243586,-0.0007520566421944689,0.001095157004734356,-0.0006001583368802371,0.0012710079088617972,-0.0002873115695426725,0.0016488621568560484,-0.0009227776939036321,0.002182546676414107,-0.0002739286801600975,0.0020066932204451365,1.9049010140054988e-05,0.0011842693436755172
BK11 M05,13.076344261737834,13.533135903144098,7.647004071708905,-68.43743216573215,15.57753888931712,0.05494590526726461,0.005435790862146275,-0.043386005867971464,0.003186576839596134,-0.0006994390118305845,-0.002158160216049801,0.0025272183857097804,0.004644545487139365,-0.0011140114389646533,-0.0006547319675285517,0.0030293613810886194,0.0067087060012224215,7.29444330052279e-05,-0.0011004916840874107,0.0007179645080260664,0.006101798364773403
BK12 M02,-8.418106403706267,-8.011122833231358,3.085499731876339,-67.28427105421949,3.9984615779070545,0.06641530625387791,-0.006935564725745441,-0.07410377330992694,0.006351808509229529,0.0002633637647168705,0.006616869681095366,-0.004207969285949977,-0.00040589144028307597,0.005038269687411205,0.002819385288783295,-0.006742563030047822,0.00011704717731939476,0.004884267246724833,0.002395206167831402,-0.006128357806245352,-0.0010110493015538197
BK12 M03,-9.339380969653106,-9.7220974850109,2.9212827460767197,,0.9326056683079355,0.06783734569716424,-0.006758448415452451,-0.07086569976477476,0.0042657267578846865,-0.0014559042509949725,0.001827810668498896,-0.0009068264683892489,-0.00031715266629746145,-0.0024444934499911553,0.0022653030372539553,0.0006763074786739362,-0.00035442754070992224,0.0015430740295904605,0.0004000704269636652,-0.001710054007498935,0.0012475855621134793
BK12 M04,-11.174783495895099,-10.340941711598134,3.4303341954931827,,-13.682142994376807,0.0846889463662121,-0.012344473183106,-0.0913778927324243,0.0081525813380069,0.0015819147866207705,0.002017411639182347,-0.00046519514354000405,0.0003379236639963261,-0.0021918507485413955,0.00023797043380774003,0.002173379014059394,-0.004113986673099538,-0.0002927923312646703,0.0014793317477995425,-0.001375049906264018,-0.004824551064127063
BK12 M05,-10.141613426996628,-9.827730812303344,3.6903399897368994,-77.66129926321224,-7.022033481811134,0.0810769367215258,-0.0112412635204776,-0.0870040647978259,0.01,-0.00010913576791782477,-0.000950409169044725,0.003005109521443525,0.0009197046966186926,0.0011714414315601954,-0.002858468135315467,0.0025058682056575804,0.006030211901124014,-0.0003677295292903218,-5.8467799441371e-05,0.0017952030798379444,0.0048533614203445105
BK12 M06,-9.310568381462238,-8.91144520186614,3.205417905343824,-70.07729595459878,3.7650515960165074,0.06949805111679971,-0.010931812744526386,-0.07577331953605823,0.005880007958872383,-0.0008309851540439352,0.0011084574804391,0.001167363914468078,-0.0005371909395599222,-0.0009861607195275563,-0.0009507394767961328,-0.002176221097636094,-0.0037143150684403035,0.01016699342354781,0.0005519844264969137,-0.012508071212373155,-0.0007954772794291037
BK13 M02,30.594481153591744,29.31283091763588,8.443233428387922,-116.63557251647161,24.350552029538875,,,0.18632087833217478,0.012533930868694558,,,-0.002161069318798069,-0.0012012986314687325,,,0.0023860050996704235,-0.004928262881445477,,,0.003182628960538171,-0.00558135515218564
BK13 M03,19.243526719251697,18.458907565908486,6.324896315366836,-78.24958987535099,18.31265240024173,-0.12571528981149915,0.01294018892275228,0.12065949429098972,-0.01482630801363211,0.0016177661328911207,-0.0035089580126278406,-0.005046221151055773,0.0005301107518373339,-0.0008859319786285117,0.0019052547445508174,-0.002630881653237093,-0.0028660265272165853,-0.001976615704672567,0.0034404248088382382,-0.004014236879398229,-0.005623238456738612
BK13 M04,24.209904941074726,23.277393025220224,,,,,,0.15017748443842285,0.00866728428014215,,,0.002154628584911899,-0.0037941710093779683,,,0.00023628319784275731,-0.00474533346820489,,,0.001038908156607708,0.007133167266668582
BK13 M05,24.044407767971784,23.505394442081506,,-92.87682133883442,,,,0.1508998296110649,-0.006974199050506773,,,0.0007216595012513501,-0.0024814184830594084,,,0.0011726633335011607,-0.004477019031543195,,,0.000285913486000032,-0.0039023784994699417
BK14 M02,5.022780219940481,5.867219835555659,2.617177432450722,-33.51789983795052,6.417567512947452,0.02461719517003415,-0.0006533755319565383,0.003372038522443924,0.03573067158034637,-0.0008687325504434736,0.0013939559528516787,-0.0018461236363488467,0.001844773740787431,0.0033451191661826225,0.00015133511031897208,0.0012782113277250923,0.006713435362843564,0.004747291961863792,0.000778348507254983,-0.002784305415791792,0.008965135172477497
BK14 M03,10.177601774902646,10.597953596941643,3.220627000131347,-60.006443957557195,15.429108696419084,0.04302676676897479,0.010505113508015007,-0.023481775745745576,0.05189975789241008,-0.0044348783895745425,0.0010278535674449185,0.0033893704837628966,-0.005291610783740511,-0.0026010283948656723,-0.000990889323495148,0.0025091770636416775,-0.0063168278570069555,-0.003194290145860627,1.936719216696942e-05,0.0030435616030655794,-0.0055231459797988
BK14 M04,7.697153556134433,8.450101194205704,3.388194462489591,-48.877362148660396,5.454624043563178,0.03331872037381752,-0.0034578032325630354,-0.0026479628615657443,0.04097040013929412,-0.0003229184269803319,-0.004899498351677941,0.0002026080506268717,0.0003934823003683371,-0.00046110615033722094,-0.002189537117720031,-0.0012846301272244,0.0005237998596000301,0.0013023278748164526,-0.0051076571533338255,0.0005797810828818786,0.0009146895581944777
BK14 M05,17.553648761652823,17.68410986821081,7.668156683905035,,2.1509980269269997,0.08777485093743707,0.010010770480438585,-0.023788811576346103,0.10854444746860023,4.966838987456484e-05,-0.0027042485263960177,0.00028361325948764816,0.0004193822895933215,0.0013372749432537356,-0.0046214872557756356,-0.0028369346560587452,0.000946677283887861,0.0017322330894251569,-0.0028340244057877485,-0.00617075505241776,0.0008664553927025062
BK14 M06,20.82465446159626,20.54523167993577,7.954659526053154,-124.82053839840087,9.739132485272469,0.10516212273704334,0.0081665994884038,-0.0084346742861255,0.13385261355131692,0.000402434732360568,0.001270867937209385,0.0006478121883224003,0.0002022772110923257,0.00279407955546866,-0.001863008726450444,0.0028255239682281946,0.00183986437336956,0.003630026289270894,-0.0007687575639267248,0.005140169204801531,0.004634155698604722
BK16 M02,7.426838072306516,6.994431482531343,2.7027053128223906,-59.903453840325604,1.8233117525600877,-0.06865632144247201,-0.005635188091989281,0.04748460400112055,0.005839835768291252,-0.0014925044674455189,0.0018346443316392571,-0.000625472345400476,0.0011031662196151273,-0.0019373883289931634,0.0004792968862385895,-0.0014409588120390994,-5.333569493758206e-05,-0.0025302369568987967,-0.00041412456982686287,-0.0007516069491817377,-0.00021185587033508853
BK16 M03,8.335297933068844,8.448482857904466,3.15356178210302,-66.17596840524504,0.7973648360869706,-0.07795219847081288,-0.0010509325303561313,0.05925229660506667,0.005687299911733852,-0.0004538117352519944,-0.0005461915319175928,0.0004388741331730466,-0.0008019641078087947,-0.005273508468764927,0.00023673184871117256,0.0028655858168125017,0.0002620651115444622,-0.013465559496020706,-0.001658003741768649,0.005752673887894857,0.0027474827760891954
BK16 M04,9.734091062110519,9.535657621845603,3.5178395799353233,-74.421744387108,-6.372098769122606,-0.08461279349159882,1.749485931113462e-05,0.06075434269701192,0.0045942097423017905,-0.0006356435074418769,0.006189667998257843,-0.002557186988068636,0.0011148113968631988,-0.0022405783541180756,0.0051743678801200906,-0.002386384236872372,0.0002779306682719422,-0.008130841245198587,0.005572863603565126,0.0026893320189978493,0.0014069155656476597
BK21 M02,32.78552415167944,32.65445048648833,12.865844285935731,-162.09425508251186,-1.6424502190526515,-0.14318302720464954,-0.02122521936970921,0.1408399306845064,0.011451103955689334,-0.00313466132634176,0.002654413027829887,-0.0018264932133706306,0.008904168948370917,-0.005139726417753959,0.003336949896554125,-0.0001602094044237757,0.004950421313530228,-0.003271035874838179,0.0035479049888153765,-0.0014623690391001544,0.005547309999420417
BK21 M03,35.84813208202323,36.67818326496076,,-172.07205450572107,,-0.16734790419395298,-0.03191279485432582,,,-0.0006127240013352924,-0.0022424726912157254,,,-0.0008972097222383695,0.00014513694708528588,,,-0.001419363197921596,-0.0016486025754446835,,
BK21 M04,36.205670109913605,37.24405438417223,12.991661136186265,-186.69363550029203,1.3617485123929745,-0.18844275328488885,-0.036434709718647686,0.18364260180384198,0.0076793761780886765,-0.000188351946656335,-0.000720895633024659,-0.0012097675851513,0.0006202151031932639,0.00026145772978785893,-0.0013113294295847818,-0.00046541720352409377,0.0005604871959968683,-0.00020765218162101574,-0.001402748864738633,0.0001976821918179382,0.0003330277859910112
BK21 M05,39.36228408961679,39.842046856495486,,,,-0.19979340607832008,-0.03479086575008542,0.19893021597978094,0.014942270566581069,0.0013040447247296889,0.0009417402542833771,0.0018915787003590102,0.0021010525600792074,0.0024002454259068003,0.0008589456249355038,0.0013509974177382466,0.00043680307935563256,0.0025570184840863403,-0.0005945412400301964,-0.0008983984026316493,-0.00017655927147377303
BK24 M02,26.804853412614374,25.977065682751782,14.390307077429663,-134.16587291519454,-16.96313217437252,-0.11182861846557061,-0.0007836570216091703,0.1391637533415478,-0.010665122012546772,-2.1637043504139357e-05,-0.00036211690983365254,-0.0007799225075127686,-0.0005056226105991752,-0.00023837891643790622,0.0008832444985301024,-0.0006511265075354792,0.0005486386191150797,0.000238393593842247,0.0009480715972310897,-0.0005676205349898165,0.00012830411431562192
BK24 M03,25.05473186635862,21.120346102419287,13.550885378379473,-123.14960510703871,3.869601138696107,-0.10877156790625417,-0.004256890467768501,0.13485106182834425,-0.01018231841712089,0.0008694704097192211,-0.00687133691316533,-0.0011000774988084144,0.004250720747909532,0.0015535928066777085,-0.006044663759192661,-0.002437651920850015,0.002902862593996632,-0.0005160463558189351,-0.0054903748759953285,-0.002271109730841054,0.003066487792227081
BK24 M04,27.106868787119325,27.2413663765089,13.258423266106762,-135.68785118141815,6.7380759332052245,-0.1166080776245624,-0.004079188556862853,0.14547841781048598,-0.021859273269296188,0.001727282559373442,0.0005194718541925967,-0.0006363860154059197,-0.0021343317108450744,0.002111309862637198,-7.120541139718049e-05,-0.0013122336654368613,-0.0034751596043976368,0.0022227636870744455,-0.0007610372877512527,6.72124596209767e-05,-0.0031543953866625053
